Date	Open_TATASTEEL.NS	High_TATASTEEL.NS	Low_TATASTEEL.NS	Close_TATASTEEL.NS	Volume_TATASTEEL.NS	AdjClose_TATASTEEL.NS	Return_TATASTEEL.NS
2014-06-16	524.7	529.3	512.0	524.6	6975000	499.4787	-0.00180761464414
2014-06-17	525.0	534.2	513.0	532.3	6667700	506.81	0.0146779031819
2014-06-18	536.1	539.85	518.0	521.9	5615300	496.9081	-0.0195376965727
2014-06-19	525.0	526.4	515.0	519.45	4081800	494.5754	-0.0046944294126
2014-06-20	519.0	534.5	517.8	519.9	5468000	495.0038	0.000866197550464
2014-06-23	520.9	528.6	520.5	526.9	3404000	501.6686	0.0134641390632
2014-06-24	527.5	535.9	527.45	532.3	3021700	506.81	0.0102485983775
2014-06-25	533.1	538.0	530.1	530.95	2299700	505.5247	-0.00253605887808
2014-06-26	532.0	536.5	523.8	525.8	3283900	500.6213	-0.00969962496392
2014-06-27	528.7	531.0	517.0	518.9	3205100	494.0517	-0.0131228934925
2014-06-30	521.4	530.6	519.75	528.4	3769900	503.0968	0.0183080029884
2014-07-01	530.0	545.3	530.0	540.65	5312600	514.7602	0.0231832124553
2014-07-02	547.0	549.9	542.5	543.5	3252700	517.4737	0.00527138656019
2014-07-03	547.2	549.5	537.25	539.05	3397600	513.2368	-0.0081876624841
2014-07-04	545.0	545.0	531.2	536.6	3637700	510.9041	-0.00454507548952
2014-07-07	537.1	542.9	533.6	536.05	2544100	510.3804	-0.00102504560053
2014-07-08	538.0	539.7	510.0	513.55	3622100	488.9579	-0.0419735945973
2014-07-09	516.0	526.75	511.15	518.35	5187700	493.528	0.00934661245886
2014-07-10	520.0	537.85	510.05	521.4	6831300	496.432	0.00588416462693
2014-07-11	520.0	524.25	499.25	501.9	6094400	477.8658	-0.0373992812712
2014-07-14	496.8	517.4	492.25	513.4	7659500	498.7524	0.0437080870822
2014-07-15	518.8	530.0	514.4	527.15	4448800	512.1101	0.0267822270128
2014-07-16	531.5	546.0	525.5	542.7	4408600	527.2164	0.0294981489332
2014-07-17	543.0	560.0	540.25	558.8	7026500	542.8571	0.0296665657593
2014-07-18	556.0	568.5	549.2	563.0	7295300	546.9372	0.00751597427758
2014-07-21	564.0	571.9	560.15	562.7	4389800	546.6458	-0.000532785116829
2014-07-22	567.0	569.25	555.4	562.2	4024500	546.1601	-0.000888509524815
2014-07-23	565.5	565.95	550.55	554.55	4219800	538.7283	-0.0136073653128
2014-07-24	557.0	571.4	553.15	568.1	6388500	551.8917	0.0244342092294
2014-07-25	570.0	574.35	552.0	557.6	5900800	541.6913	-0.0184826117153
2014-07-28	560.1	564.4	544.25	548.5	5045800	532.8509	-0.0163199962783
2014-07-29	548.5	548.5	548.5	548.5	0	532.8509	0.0
2014-07-30	551.0	551.95	537.4	546.1	6195000	530.5194	-0.0043755204317
2014-07-31	546.5	562.25	543.05	553.4	5681300	537.6112	0.0133676544157
2014-08-01	548.0	565.9	544.5	548.75	6545300	533.0938	-0.00840272672891
2014-08-04	551.35	557.0	543.85	551.85	5526600	536.1053	0.00564909965188
2014-08-05	554.1	566.0	545.0	562.2	5498600	546.1601	0.018755270653
2014-08-06	562.1	568.8	548.95	550.5	4482800	534.7939	-0.0208111138108
2014-08-07	551.15	562.4	551.0	555.8	6452100	539.9426	0.00962744713431
2014-08-08	552.2	552.2	535.4	537.7	5641100	522.3591	-0.0325654986289
2014-08-11	544.4	545.85	529.2	534.75	4825600	519.4932	-0.00548645558199
2014-08-12	537.0	547.0	533.1	542.05	5830400	526.5849	0.0136511892745
2014-08-13	541.9	542.0	528.7	534.5	5206500	519.2504	-0.0139284282553
2014-08-14	533.6	545.9	525.1	541.7	8553900	526.245	0.0134705721941
2014-08-15	541.7	541.7	541.7	541.7	0	526.245	0.0
2014-08-18	538.05	548.9	537.5	546.45	4670200	530.8594	0.00876853936855
2014-08-19	549.05	554.0	542.2	544.1	4449500	528.5764	-0.00430057374891
2014-08-20	543.8	551.95	541.6	545.55	4452300	529.9851	0.00266508304192
2014-08-21	540.0	541.9	533.3	536.6	4381500	521.2904	-0.0164055555524
2014-08-22	538.75	542.35	534.45	537.75	2916300	522.4076	0.00214314324607
2014-08-25	537.7	540.0	509.75	512.0	5682400	497.3923	-0.0478846402694
2014-08-26	513.45	528.45	512.1	524.95	6832600	509.9728	0.0252929126567
2014-08-27	528.0	531.9	519.65	523.2	3090500	508.2728	-0.00333351112059
2014-08-28	522.75	527.0	512.3	513.15	4260100	498.5095	-0.0192087792225
2014-08-29	513.15	513.15	513.15	513.15	0	498.5095	0.0
2014-09-01	516.85	526.5	512.05	524.1	5345500	509.1471	0.0213388109956
2014-09-02	524.1	526.9	517.85	519.2	3684600	504.3869	-0.00934936092143
2014-09-03	521.1	530.7	520.75	526.0	5405600	510.9929	0.0130970887626
2014-09-04	524.65	528.45	504.7	509.05	5587400	494.5265	-0.0322243224906
2014-09-05	509.55	516.0	506.1	513.4	4391100	498.7524	0.00854534590158
2014-09-08	515.1	519.95	510.6	517.45	3783100	502.6868	0.00788848334364
2014-09-09	513.0	520.5	510.15	518.65	3177200	503.8526	0.00231913788068
2014-09-10	515.0	522.95	513.5	519.2	3836000	504.3869	0.00106042918107
2014-09-11	521.0	524.8	515.0	517.6	4257400	502.8325	-0.0030817612432
2014-09-12	517.6	521.35	514.55	515.95	4400100	501.2296	-0.00318774144472
2014-09-15	513.0	514.0	504.65	507.7	3898600	493.215	-0.0159898776928
2014-09-16	507.75	508.8	486.55	490.15	5445700	476.1657	-0.0345676834646
2014-09-17	493.0	501.0	485.65	498.4	5244400	484.1803	0.0168315357448
2014-09-18	496.1	509.5	496.1	505.45	4870400	491.0292	0.0141453503994
2014-09-19	509.2	512.9	505.15	511.0	4970700	496.4208	0.0109802023994
2014-09-22	505.0	506.3	498.35	500.9	3361500	486.609	-0.0197650863944
2014-09-23	500.0	501.8	483.65	485.6	3985600	471.7455	-0.0305450577363
2014-09-24	484.0	486.45	468.65	472.2	6981700	458.7278	-0.0275947518312
2014-09-25	473.0	477.25	451.65	460.4	6148700	447.2645	-0.0249893291839
2014-09-26	460.0	477.0	458.45	474.25	4005900	460.7193	0.0300824232641
2014-09-29	474.35	480.3	464.65	466.4	3122100	453.0933	-0.0165523779881
2014-09-30	466.6	472.95	456.1	459.05	4552000	445.953	-0.0157590059266
2014-10-01	455.5	457.4	445.5	448.8	4770300	435.9954	-0.0223288104352
2014-10-02	448.8	448.8	448.8	448.8	0	435.9954	0.0
2014-10-03	448.8	448.8	448.8	448.8	0	435.9954	0.0
2014-10-06	448.8	448.8	448.8	448.8	0	435.9954	0.0
2014-10-07	446.75	453.0	438.1	440.15	7729800	427.5922	-0.0192735978407
2014-10-08	437.5	457.8	435.6	456.15	6706100	443.1357	0.0363512243675
2014-10-09	460.1	469.45	457.15	467.55	4973900	454.2105	0.0249918930025
2014-10-10	459.95	460.0	446.15	448.05	4936100	435.2668	-0.0417068737953
2014-10-13	443.8	459.8	440.15	457.75	3732700	444.6901	0.0216494802728
2014-10-14	458.1	462.0	440.85	456.05	5823600	443.0386	-0.00371382227758
2014-10-15	456.05	456.05	456.05	456.05	0	443.0386	0.0
2014-10-16	460.8	467.6	436.0	439.1	8266400	426.5722	-0.0371669646843
2014-10-17	443.6	453.9	436.55	447.55	6709200	434.7811	0.0192438700881
2014-10-20	455.05	457.35	446.35	450.15	4360600	437.3069	0.00580936015848
2014-10-21	454.0	462.2	452.25	455.7	5314200	442.6986	0.0123293275272
2014-10-22	461.0	462.85	454.3	457.15	4022100	444.1072	0.00318184877928
2014-10-23	461.05	461.05	458.05	459.1	663300	446.0016	0.00426563676518
2014-10-24	459.1	459.1	459.1	459.1	0	446.0016	0.0
2014-10-27	460.5	461.8	449.05	450.5	3738900	437.6469	-0.0187324440092
2014-10-28	450.1	453.65	446.6	451.2	4005300	438.327	0.00155399249943
2014-10-29	454.1	472.9	453.75	471.7	6867600	458.2421	0.0454343446787
2014-10-30	472.0	477.45	468.4	474.5	4615500	460.9622	0.00593594521324
2014-10-31	478.0	493.5	474.6	490.0	5848300	476.02	0.0326660190358
2014-11-03	492.0	494.9	485.45	489.15	3754300	475.1942	-0.00173480105878
2014-11-04	489.15	489.15	489.15	489.15	0	475.1942	0.0
2014-11-05	491.0	492.4	477.0	478.1	3431900	464.4595	-0.0225901326237
2014-11-06	478.1	478.1	478.1	478.1	0	464.4595	0.0
2014-11-07	479.0	486.8	470.6	471.4	3873300	457.9506	-0.0140139237113
2014-11-10	474.65	476.0	462.5	470.85	4461800	457.4163	-0.00116671972916
2014-11-11	473.2	481.5	471.55	480.3	4572300	466.5967	0.0200701199323
2014-11-12	480.0	482.7	465.65	468.35	6348500	454.9877	-0.0248801588181
2014-11-13	465.1	475.5	462.15	471.25	5923600	457.8049	0.0061918157348
2014-11-14	467.0	482.6	467.0	478.15	6889300	464.5081	0.0146420451157
2014-11-17	476.15	482.95	475.1	480.1	2378600	466.4024	0.00407807743288
2014-11-18	480.0	489.2	476.75	486.4	3986400	472.5227	0.0131223595762
2014-11-19	486.1	492.75	469.3	471.0	4475200	457.5621	-0.0316611244285
2014-11-20	471.95	472.8	462.05	466.6	3871600	453.2876	-0.00934190135066
2014-11-21	467.0	472.5	460.1	462.9	3989600	449.6932	-0.00792962348849
2014-11-24	473.0	479.8	470.5	476.6	4342500	463.0023	0.0295959556426
2014-11-25	475.05	476.0	458.5	464.45	4366100	451.1989	-0.0254931778957
2014-11-26	465.0	468.9	460.45	466.25	3539200	452.9476	0.00387567434229
2014-11-27	465.0	469.0	459.1	460.2	4178100	447.0702	-0.0129758939003
2014-11-28	461.5	475.25	461.5	473.35	4827000	459.845	0.0285744833809
2014-12-01	475.0	475.0	459.15	461.15	3075100	447.9931	-0.0257736846111
2014-12-02	461.0	467.45	460.2	465.2	3097100	451.9276	0.00878250133763
2014-12-03	467.4	469.65	462.0	463.75	2806900	450.5189	-0.0031170922068
2014-12-04	464.15	467.45	456.7	461.85	3321500	448.6731	-0.00409705341996
2014-12-05	463.5	468.7	459.5	461.15	3067600	447.9931	-0.00151558005149
2014-12-08	464.0	466.0	450.45	451.85	3055800	438.9584	-0.02016705168
2014-12-09	451.4	451.4	435.05	436.3	4066900	423.8521	-0.0344139672461
2014-12-10	432.4	443.0	427.6	432.5	4734200	420.1605	-0.00870964187744
2014-12-11	431.0	435.0	416.95	418.75	5271600	406.8028	-0.0317918985721
2014-12-12	420.0	422.9	400.05	402.7	6523200	391.2107	-0.0383283989196
2014-12-15	399.0	408.35	396.0	400.95	4797600	389.5106	-0.00434574003216
2014-12-16	397.0	402.8	387.0	389.65	5771800	378.533	-0.0281830584328
2014-12-17	394.0	404.9	387.05	393.45	8016500	382.2246	0.00975238618562
2014-12-18	401.05	405.9	399.5	401.6	4410200	390.1421	0.0207142606729
2014-12-19	405.6	411.1	403.0	405.45	4630300	393.8823	0.00958676338698
2014-12-22	406.45	409.6	398.7	404.05	3254300	392.5222	-0.00345306199339
2014-12-23	405.1	406.6	392.7	394.8	3784000	383.5361	-0.0228932274404
2014-12-24	391.25	399.7	391.1	395.25	7351500	383.9733	0.00113991877166
2014-12-25	395.25	395.25	395.25	395.25	0	383.9733	0.0
2014-12-26	396.05	399.7	390.1	398.25	3020700	386.8877	0.00759011108324
2014-12-29	399.2	410.55	399.0	404.1	4077400	392.5708	0.0146892754668
2014-12-30	404.4	405.9	395.25	396.3	2899000	384.9933	-0.0193022507023
2014-12-31	397.0	401.75	395.55	399.4	2252900	388.0048	0.00782221404892
2015-01-01	397.1	406.0	397.1	404.45	2531400	392.9108	0.0126441734741
2015-01-02	406.0	413.0	406.0	410.75	3433900	399.031	0.0155765634337
2015-01-05	413.0	421.45	413.0	416.7	5205600	404.8113	0.0144858419521
2015-01-06	414.0	414.0	394.35	396.5	6170600	385.1876	-0.0484761665497
2015-01-07	397.8	397.8	383.6	388.9	4749000	377.8044	-0.0191678029095
2015-01-08	394.0	396.7	390.6	394.95	3169900	383.6818	0.0155567272377
2015-01-09	402.0	404.9	395.1	399.65	5061000	388.2477	0.0119002256557
2015-01-12	399.5	399.5	393.0	396.75	2690900	385.4305	-0.0072561923741
2015-01-13	397.0	398.85	390.2	391.5	3002700	380.3302	-0.0132327358629
2015-01-14	391.45	391.45	375.5	376.85	7129500	366.0982	-0.0374201154681
2015-01-15	378.8	388.7	372.1	384.75	7011300	373.7728	0.020963227899
2015-01-16	382.0	385.5	376.3	383.4	4538500	372.4613	-0.00350881605082
2015-01-19	384.6	386.9	380.55	384.75	2789800	373.7728	0.00352117119282
2015-01-20	385.6	403.6	385.6	402.0	6017800	390.5307	0.0448344555837
2015-01-21	405.0	406.0	393.5	397.1	3897700	385.7705	-0.0121890545353
2015-01-22	398.0	404.7	396.0	403.4	4527700	391.8907	0.0158648730268
2015-01-23	410.0	412.0	399.0	403.1	4526500	391.5993	-0.000743574675286
2015-01-26	403.1	403.1	403.1	403.1	0	391.5993	0.0
2015-01-27	402.8	404.0	395.5	398.4	3972300	387.0334	-0.0116596224763
2015-01-28	397.0	397.0	388.9	391.15	3995400	379.9902	-0.0181979126349
2015-01-29	390.3	392.4	383.7	390.4	5162900	379.2616	-0.00191741787025
2015-01-30	392.5	395.0	386.5	390.45	3600800	379.3102	0.000128143740363
2015-02-02	389.9	394.8	382.2	383.85	3179000	372.8985	-0.0169035791814
2015-02-03	387.0	387.45	378.1	381.1	3443600	370.227	-0.00716414788475
2015-02-04	383.9	393.4	383.0	389.2	4420500	378.0959	0.0212542575231
2015-02-05	391.7	392.8	378.05	379.25	3102100	368.4297	-0.0255654716171
2015-02-06	380.0	380.7	367.0	368.65	4519400	358.1322	-0.0279497011234
2015-02-09	357.0	361.5	346.2	347.45	7535700	337.537	-0.0575072557005
2015-02-10	345.0	360.0	345.0	357.75	5281200	347.5432	0.029644750057
2015-02-11	360.0	368.7	353.0	365.0	3956600	354.5863	0.0202653943452
2015-02-12	366.2	367.4	356.0	365.3	3415600	354.8777	0.000821802760005
2015-02-13	368.7	371.8	365.25	366.55	3736400	356.0921	0.00342202398178
2015-02-16	368.75	374.45	368.35	369.8	2991300	359.2494	0.00886652638461
2015-02-17	369.8	369.8	369.8	369.8	0	359.2494	0.0
2015-02-18	371.95	371.95	364.7	367.5	3232600	357.015	-0.00621963460482
2015-02-19	368.0	379.8	368.0	375.25	7752600	364.5439	0.0210884696721
2015-02-20	378.0	381.85	373.0	374.7	3442400	364.0096	-0.00146566709798
2015-02-23	376.5	376.9	365.0	367.35	3085100	356.8693	-0.0196156914543
2015-02-24	368.1	370.0	357.2	359.1	3288100	348.8546	-0.0224583622071
2015-02-25	362.8	364.8	350.1	350.9	3932300	340.8886	-0.0228347282793
2015-02-26	352.3	354.9	344.25	345.2	8064300	335.3512	-0.0162440163737
2015-02-27	347.45	354.7	345.8	350.65	5014600	340.6457	0.0157879262099
2015-03-02	357.4	359.2	349.0	352.55	4380300	342.4915	0.00541853309758
2015-03-03	353.0	357.85	349.5	353.15	5121100	343.0744	0.00170194004815
2015-03-04	356.0	357.15	345.6	348.15	4673300	338.217	-0.0141584449321
2015-03-05	348.5	349.2	341.25	343.25	4770100	333.4569	-0.0140741003557
2015-03-06	343.25	343.25	343.25	343.25	0	333.4569	0.0
2015-03-09	343.25	343.7	335.0	336.3	4368700	326.7051	-0.0202478941057
2015-03-10	338.15	339.0	330.05	331.6	4091800	322.1392	-0.0139756006258
2015-03-11	333.0	335.0	324.25	325.3	4682200	316.019	-0.0189986192304
2015-03-12	327.7	336.4	327.45	333.2	4324500	323.6936	0.0242852486718
2015-03-13	336.0	336.45	325.0	326.5	3279600	317.1847	-0.0201082134463
2015-03-16	328.85	328.85	323.1	326.2	2777100	316.8933	-0.00091870761736
2015-03-17	330.0	336.45	327.1	332.55	4329000	323.0621	0.0194664891937
2015-03-18	335.7	335.7	329.35	331.75	3099600	322.285	-0.00240541988676
2015-03-19	334.25	344.8	333.65	336.6	6148700	326.9966	0.0146193586422
2015-03-20	336.6	341.4	327.0	328.7	5776100	319.322	-0.0234699688009
2015-03-23	330.45	335.0	328.6	331.4	3580300	321.9449	0.00821396584012
2015-03-24	330.1	333.9	324.25	327.15	4453700	317.8162	-0.0128242441486
2015-03-25	328.0	328.95	322.0	323.15	3544700	313.9303	-0.0122268783026
2015-03-26	323.0	324.95	314.0	315.6	6516900	306.5957	-0.0233637848911
2015-03-27	317.4	319.35	311.2	315.1	4019200	306.11	-0.00158417094565
2015-03-30	318.0	324.9	315.15	322.4	2990500	313.2017	0.0231671621313
2015-03-31	326.3	326.4	315.2	316.75	3934800	307.7129	-0.0175248090927
2015-04-01	317.0	324.9	316.0	323.65	3086000	314.416	0.0217836171314
2015-04-02	323.65	323.65	323.65	323.65	0	314.416	0.0
2015-04-03	323.65	323.65	323.65	323.65	0	314.416	0.0
2015-04-06	324.4	325.6	316.6	318.1	3669600	309.0244	-0.017147982291
2015-04-07	320.3	335.2	317.0	333.5	7293700	323.985	0.0484123583769
2015-04-08	336.1	338.9	328.6	336.1	6284700	326.5109	0.00779634859639
2015-04-09	337.5	347.4	337.0	346.05	6151500	336.177	0.0296042184197
2015-04-10	345.7	349.0	341.25	342.7	4816200	332.9226	-0.0096806146762
2015-04-13	344.25	348.25	341.1	345.2	3442800	335.3512	0.00729478863856
2015-04-14	345.2	345.2	345.2	345.2	0	335.3512	0.0
2015-04-15	345.0	345.2	336.2	337.65	3199900	328.0166	-0.0218713992972
2015-04-16	338.4	343.35	333.55	337.7	3770700	328.0652	0.000148163233202
2015-04-17	336.75	352.2	335.15	346.0	6980700	336.1284	0.0245780411943
2015-04-20	348.5	354.3	339.15	344.45	6266900	334.6226	-0.00447983568184
2015-04-21	346.5	352.0	343.55	348.25	4995000	338.3142	0.0110321299279
2015-04-22	349.95	354.5	341.25	351.35	4784300	341.3258	0.00890178419942
2015-04-23	355.0	370.95	354.3	369.45	12192200	358.9094	0.0515155900902
2015-04-24	371.8	374.8	362.6	370.5	8458600	359.9294	0.00284194284129
2015-04-27	369.1	372.8	361.5	368.9	4996500	358.375	-0.00431862470807
2015-04-28	370.0	374.05	366.1	371.25	4159900	360.658	0.00637042204395
2015-04-29	371.9	379.3	368.0	369.95	5452300	359.3951	-0.0035016553078
2015-04-30	368.0	368.9	359.1	360.35	6180100	350.069	-0.0259494355933
2015-05-01	360.35	360.35	360.35	360.35	0	350.069	0.0
2015-05-04	361.55	366.8	357.2	361.65	3268400	351.3319	0.00360757450674
2015-05-05	364.4	381.0	362.85	380.1	7665100	369.2555	0.0510161474093
2015-05-06	381.0	384.5	366.0	367.65	5998900	357.1607	-0.0327545561271
2015-05-07	365.85	370.65	360.5	367.3	4140800	356.8207	-0.000951952440456
2015-05-08	370.1	375.0	364.1	366.7	3452900	356.2378	-0.00163359356674
2015-05-11	372.1	381.4	370.5	377.1	4477600	366.3411	0.0283611115946
2015-05-12	375.35	376.0	352.55	353.6	5474600	343.5116	-0.0623176050954
2015-05-13	356.25	361.5	351.65	359.5	5396000	349.2432	0.0166853171771
2015-05-14	360.0	367.8	357.35	366.4	3754000	355.9464	0.0191935018348
2015-05-15	360.0	365.9	355.1	364.1	5169300	353.712	-0.00627734962343
2015-05-18	365.0	367.0	361.0	364.15	2393500	353.7606	0.000137399918578
2015-05-19	364.0	369.95	362.2	368.35	2939600	357.8407	0.0115335059925
2015-05-20	367.4	367.4	355.55	361.3	6440400	350.9919	-0.0191392426854
2015-05-21	350.0	351.0	341.15	342.25	10255400	332.4854	-0.0527262879856
2015-05-22	343.0	347.55	340.45	341.3	3923100	331.5625	-0.00277576098078
2015-05-25	339.45	339.85	331.0	332.0	3894400	322.5278	-0.0272488595664
2015-05-26	336.5	336.5	329.3	332.85	2899100	323.3536	0.00256039944464
2015-05-27	332.85	334.25	327.1	328.15	2890000	318.7877	-0.0141204551302
2015-05-28	329.8	330.9	322.15	324.7	4644000	315.4361	-0.0105135800409
2015-05-29	325.0	332.15	325.0	328.5	3721500	319.1277	0.0117031627008
2015-06-01	329.95	333.1	327.35	329.65	1977900	320.2449	0.00350079294276
2015-06-02	330.0	330.9	320.45	321.75	2315000	312.5703	-0.0239647844509
2015-06-03	322.05	322.95	314.2	316.25	2934000	307.2272	-0.017094074517
2015-06-04	317.15	318.75	304.55	308.05	4750100	299.2611	-0.0259290193056
2015-06-05	309.0	317.2	302.25	311.1	5026300	302.2241	0.00990105296011
2015-06-08	312.0	314.95	301.5	302.25	3771300	293.6266	-0.0284474335435
2015-06-09	296.0	307.35	293.0	304.75	6943700	296.0553	0.00827138958119
2015-06-10	305.0	307.8	301.7	306.0	2920800	297.2696	0.00410159858648
2015-06-11	306.1	306.9	297.2	298.7	3989200	290.1779	-0.0238561225231
2015-06-12	298.0	300.9	294.15	297.55	2718400	289.0607	-0.00385005198535
2015-06-15	298.0	302.75	296.05	297.0	2694900	288.5264	-0.00184840069923
2015-06-16	296.8	297.5	291.0	294.45	3068400	286.0492	-0.00858569614427
2015-06-17	303.7	310.95	298.25	305.05	8323400	296.3467	0.0359990519113
2015-06-18	304.3	306.5	300.9	303.7	3879700	295.0353	-0.00442522221439
2015-06-19	305.45	309.75	304.1	304.95	3289500	296.2496	0.00411577868818
2015-06-22	309.0	312.8	307.0	310.65	3567400	301.7869	0.0186913332541
2015-06-23	311.1	316.7	310.8	313.05	3013100	304.1185	0.00772598147898
2015-06-24	314.0	314.4	302.9	304.55	2831800	295.861	-0.0271522449308
2015-06-25	303.8	304.8	301.2	302.7	4608300	294.0638	-0.00607447416185
2015-06-26	302.5	303.1	297.0	298.65	3380600	290.1293	-0.0133797495646
2015-06-29	294.0	297.75	287.4	296.3	3531500	287.8464	-0.00786856067278
2015-06-30	296.3	306.5	295.25	304.6	3062300	295.9096	0.028012162042
2015-07-01	305.0	309.0	303.4	306.95	3143800	298.1925	0.00771485615877
2015-07-02	307.25	310.45	303.2	304.35	3840100	295.6667	-0.00847036729629
2015-07-03	306.35	307.9	299.55	301.2	2742500	292.6066	-0.0103498297238
2015-07-06	295.0	299.75	292.0	299.0	3708100	290.4693	-0.0073043465185
2015-07-07	301.7	303.05	296.1	298.2	3298700	289.6922	-0.00267532575732
2015-07-08	294.0	294.0	281.8	283.15	8141900	275.0715	-0.050469774471
2015-07-09	283.5	287.4	279.6	280.5	6214700	272.4972	-0.0093586576581
2015-07-10	282.9	284.5	278.75	280.9	4021300	272.8857	0.00142570272282
2015-07-13	283.5	285.7	279.0	284.45	3436800	276.3345	0.0126382584357
2015-07-14	284.75	286.7	280.5	281.15	3430700	273.1286	-0.0116015191733
2015-07-15	282.7	284.8	279.1	280.4	3679700	272.4	-0.00266760785945
2015-07-16	285.1	286.5	280.1	280.8	6313300	272.7886	0.00142657856094
2015-07-17	282.0	286.35	280.0	284.05	6449900	275.9459	0.011574164023
2015-07-20	285.0	287.7	283.0	283.55	3733700	275.4601	-0.00176049000909
2015-07-21	284.1	284.1	273.85	274.7	5095100	266.8626	-0.0312114168259
2015-07-22	271.25	281.0	268.7	280.4	5910800	272.4	0.0207500039346
2015-07-23	274.0	274.45	269.3	269.9	6961200	269.9	-0.00917767988253
2015-07-24	269.7	271.65	264.2	265.05	3810200	265.05	-0.0179696183772
2015-07-27	263.0	263.2	250.05	250.75	7648400	250.75	-0.0539520845124
2015-07-28	251.0	252.45	246.4	249.25	5538500	249.25	-0.00598205383848
2015-07-29	251.0	254.65	249.4	250.55	4003400	250.55	0.00521564694082
2015-07-30	252.9	253.0	247.55	248.15	5169000	248.15	-0.009578926362
2015-07-31	250.0	252.7	245.0	246.9	8848100	246.9	-0.00503727584123
2015-08-03	246.9	250.8	245.3	247.95	3556200	247.95	0.00425273390036
2015-08-04	249.7	259.75	246.05	256.3	9723300	256.3	0.0336761443839
2015-08-05	260.0	268.5	259.95	262.3	7979000	262.3	0.0234100663285
2015-08-06	262.35	265.4	256.25	261.0	6376700	261.0	-0.00495615707205
2015-08-07	261.0	264.55	260.15	262.05	3791600	262.05	0.00402298850575
2015-08-10	262.9	265.0	260.0	261.15	3401100	261.15	-0.0034344590727
2015-08-11	259.95	260.0	245.7	246.8	8827200	246.8	-0.0549492628757
2015-08-12	254.4	257.9	246.1	249.05	15172600	249.05	0.00911669367909
2015-08-13	253.35	253.9	232.3	233.6	13764500	233.6	-0.062035735796
2015-08-14	234.25	239.2	229.0	237.6	9065300	237.6	0.0171232876712
2015-08-17	238.5	248.5	234.2	246.75	8524400	246.75	0.0385101010101
2015-08-18	248.1	254.9	246.6	252.35	9805000	252.35	0.022695035461
2015-08-19	250.1	253.35	246.75	249.8	4304000	249.8	-0.0101050128789
2015-08-20	247.7	248.4	240.5	241.55	4626300	241.55	-0.0330264211369
2015-08-21	238.5	238.5	231.5	237.25	5247000	237.25	-0.0178016973711
2015-08-24	229.3	229.3	202.65	206.1	11711400	206.1	-0.131296101159
2015-08-25	210.0	217.9	200.1	213.45	14206900	213.45	0.0356622998544
2015-08-26	213.0	219.7	208.95	215.65	8336600	215.65	0.0103068634341
2015-08-27	220.0	229.8	215.1	226.4	14227100	226.4	0.0498492928356
2015-08-28	232.6	234.6	223.2	228.95	9387200	228.95	0.0112632508834
2015-08-31	225.3	228.7	223.65	225.4	5782300	225.4	-0.0155055689015
2015-09-01	222.0	226.25	213.05	216.3	6475200	216.3	-0.0403726708075
2015-09-02	218.9	225.9	210.3	219.5	8909700	219.5	0.0147942672215
2015-09-03	223.4	232.7	222.1	229.75	7083000	229.75	0.0466970387244
2015-09-04	228.9	228.9	217.0	218.9	7229800	218.9	-0.0472252448313
2015-09-07	221.25	224.0	215.15	215.85	4933800	215.85	-0.013933302878
2015-09-08	218.6	233.0	217.3	228.75	8236900	228.75	0.0597637248089
2015-09-09	236.0	241.8	232.35	239.5	8824000	239.5	0.0469945355191
2015-09-10	236.35	243.0	231.6	240.2	7252300	240.2	0.00292275574113
2015-09-11	243.35	243.5	230.9	232.95	5909500	232.95	-0.0301831806828
2015-09-14	234.0	243.25	234.0	241.8	7159100	241.8	0.03799098519
2015-09-15	241.75	243.85	228.5	229.15	9148200	229.15	-0.0523159636063
2015-09-16	232.0	233.35	227.1	230.5	7191600	230.5	0.00589133755182
2015-09-17	230.5	230.5	230.5	230.5	0	230.5	0.0
2015-09-18	234.0	235.4	227.4	228.1	7629700	228.1	-0.0104121475054
2015-09-21	226.3	229.3	223.1	226.45	5374400	226.45	-0.00723366944323
2015-09-22	228.0	228.9	219.2	220.1	5098400	220.1	-0.0280415102672
2015-09-23	214.4	224.05	214.0	221.0	7194500	221.0	0.00408905043162
2015-09-24	220.0	220.75	214.3	215.15	5634400	215.15	-0.0264705882353
2015-09-25	215.15	215.15	215.15	215.15	0	215.15	0.0
2015-09-28	217.7	218.45	208.5	209.25	5730600	209.25	-0.0274227283291
2015-09-29	205.0	206.7	199.7	201.4	12085600	201.4	-0.0375149342891
2015-09-30	206.9	214.4	205.5	212.6	9291800	212.6	0.0556107249255
2015-10-01	215.0	215.5	210.25	212.25	4872900	212.25	-0.0016462841016
2015-10-02	212.25	212.25	212.25	212.25	0	212.25	0.0
2015-10-05	214.9	225.8	214.2	225.0	8121300	225.0	0.0600706713781
2015-10-06	227.7	229.0	223.15	227.5	7359800	227.5	0.0111111111111
2015-10-07	225.0	237.7	223.6	236.8	9838500	236.8	0.0408791208791
2015-10-08	237.9	242.7	236.2	240.8	8915500	240.8	0.0168918918919
2015-10-09	242.4	253.0	242.2	251.1	10520000	251.1	0.0427740863787
2015-10-12	255.1	261.95	249.8	250.85	10570000	250.85	-0.000995619275189
2015-10-13	248.0	248.65	243.25	245.0	5821200	245.0	-0.0233207095874
2015-10-14	244.0	253.0	243.55	248.35	6290100	248.35	0.0136734693878
