Date	Open_RELIANCE.NS	High_RELIANCE.NS	Low_RELIANCE.NS	Close_RELIANCE.NS	Volume_RELIANCE.NS	AdjClose_RELIANCE.NS	Return_RELIANCE.NS
2012-12-31	840.3	849.8	836.8	839.55	2224200	805.0176	-0.000833200010575
2013-01-01	844.0	846.6	839.1	840.7	1561500	806.1204	0.00136990793742
2013-01-02	844.0	856.0	842.55	847.95	3072500	813.0722	0.0086237738184
2013-01-03	848.6	862.0	844.6	860.75	3946900	825.3457	0.0150952154065
2013-01-04	861.9	864.6	853.55	861.85	3041600	826.4004	0.00127788876831
2013-01-07	865.7	871.0	851.8	856.6	3498900	821.3663	-0.00609159918122
2013-01-08	855.1	858.1	847.9	850.65	3194100	815.6611	-0.00694598743581
2013-01-09	852.4	859.85	848.65	852.7	3902300	817.6268	0.0024099469743
2013-01-10	857.75	858.95	847.0	850.05	2112000	815.0858	-0.003107774843
2013-01-11	852.5	853.0	836.25	839.9	1840100	805.3533	-0.0119404607466
2013-01-14	841.0	853.0	839.0	847.55	1614000	812.6886	0.00910817649844
2013-01-15	846.15	851.8	838.0	847.15	2374400	812.3051	-0.000471890463334
2013-01-16	846.05	870.9	846.05	861.35	4469000	825.921	0.0167620515986
2013-01-17	862.1	893.55	859.75	890.0	5055600	853.3925	0.0332616557758
2013-01-18	895.0	902.95	885.65	900.2	5201300	863.173	0.0114607287971
2013-01-21	938.1	955.0	918.05	919.95	10047900	882.1107	0.0219396343491
2013-01-22	920.0	930.7	915.55	920.05	4266300	882.2065	0.000108603149242
2013-01-23	922.1	928.8	916.2	923.05	2674800	885.0831	0.00326068783216
2013-01-24	925.0	928.35	907.0	915.55	3071700	877.8916	-0.00812522575564
2013-01-25	916.25	917.35	905.1	912.2	3220300	874.6794	-0.00365899388945
2013-01-28	911.35	913.15	895.0	897.55	3063200	860.632	-0.016060055833
2013-01-29	895.0	902.0	880.1	882.85	3529100	846.5366	-0.0163779641008
2013-01-30	887.5	903.4	887.5	899.4	4032600	862.4059	0.0187461475381
2013-01-31	896.65	898.0	883.1	886.65	3825000	850.1804	-0.0141760393801
2013-02-01	891.35	899.8	883.6	894.0	1863500	857.228	0.00828953478579
2013-02-04	896.05	901.0	884.1	886.7	3130900	850.2283	-0.00816550555978
2013-02-05	884.0	885.9	873.0	874.75	2219100	838.7698	-0.0134769684801
2013-02-06	880.45	882.9	870.8	875.65	2257600	839.6328	0.00102888778304
2013-02-07	871.6	882.0	868.35	872.9	1952600	836.9959	-0.00314053953109
2013-02-08	869.95	874.0	857.0	863.55	2190700	828.0305	-0.010711402529
2013-02-11	865.0	875.0	860.6	868.4	1904000	832.681	0.00561633901167
2013-02-12	868.6	880.35	865.2	875.45	2223800	839.441	0.00811835504833
2013-02-13	884.0	888.0	872.5	879.0	2407700	842.845	0.00405507951125
2013-02-14	880.0	883.45	851.0	856.05	2808100	820.839	-0.0261091897087
2013-02-15	854.9	857.4	834.1	845.8	3289400	811.0106	-0.0119736026188
2013-02-18	848.0	854.6	843.2	847.5	1213700	812.6407	0.00200996139878
2013-02-19	849.0	855.0	834.25	848.4	2212000	813.5037	0.00106196994564
2013-02-20	857.95	878.85	856.6	874.8	3399700	838.8177	0.0311172524477
2013-02-21	869.0	876.8	853.65	859.2	3706300	823.8594	-0.0178325993836
2013-02-22	858.5	872.0	858.0	862.6	2223000	827.1195	0.00395710724427
2013-02-25	864.0	864.95	851.0	854.35	2258000	819.2089	-0.00956403518476
2013-02-26	849.7	849.7	818.75	823.5	3080100	789.6278	-0.0361093489097
2013-02-27	830.0	840.95	827.15	831.3	4048000	797.107	0.00947180431084
2013-02-28	837.2	839.55	805.75	813.85	6324400	780.3747	-0.0209912847334
2013-03-01	816.0	818.5	805.5	810.4	3178800	777.0667	-0.00423898929578
2013-03-04	808.9	818.25	804.9	812.6	3416800	779.1761	0.00271456748822
2013-03-05	819.1	834.45	819.1	826.35	3008000	792.3606	0.0169210785598
2013-03-06	831.9	838.4	826.7	835.25	2463600	800.8945	0.0107702225477
2013-03-07	831.25	841.5	824.05	836.5	2406900	802.0931	0.00149657664024
2013-03-08	843.0	854.7	840.0	851.3	2315900	816.2843	0.0176927092379
2013-03-11	852.1	860.6	840.05	844.5	2415800	809.764	-0.00798778072787
2013-03-12	850.5	854.5	843.55	847.85	1954900	812.9762	0.00396683478149
2013-03-13	842.2	856.6	840.2	845.0	2149100	810.2435	-0.00336135301378
2013-03-14	844.0	863.45	835.25	860.05	3380800	824.6744	0.0178105717602
2013-03-15	864.75	869.4	838.3	843.65	2924300	808.949	-0.0190686166565
2013-03-18	835.0	843.5	830.8	834.3	1833900	799.9836	-0.0110827753047
2013-03-19	836.6	839.0	811.9	825.0	4107700	791.0661	-0.0111471035156
2013-03-20	829.4	829.8	813.35	822.7	4612600	788.8607	-0.0027878833387
2013-03-21	825.0	832.8	804.75	812.6	3808200	779.1761	-0.0122766921967
2013-03-22	808.3	821.0	804.35	810.6	2714800	777.2584	-0.00246118945383
2013-03-25	820.6	823.35	802.25	809.25	3213500	775.964	-0.00166534063833
2013-03-26	802.5	805.0	780.0	783.35	4449500	751.1292	-0.0320050930198
2013-03-27	783.35	783.35	783.35	783.35	0	751.1292	0.0
2013-03-28	785.0	785.95	764.4	772.9	6060500	741.1091	-0.0133400485562
2013-03-29	772.9	772.9	772.9	772.9	0	741.1091	0.0
2013-04-01	781.0	790.8	773.8	778.75	1903300	746.7185	0.00756892608659
2013-04-02	780.2	796.5	778.3	793.9	2539700	761.2453	0.0194541852117
2013-04-03	797.8	799.0	771.0	776.55	2130700	744.609	-0.0218540593945
2013-04-04	772.5	777.95	764.2	767.55	2723700	735.9791	-0.0115898411112
2013-04-05	769.0	782.4	767.7	780.1	2969200	748.0129	0.0163507360467
2013-04-08	778.1	794.35	778.0	789.4	2029400	756.9304	0.0119215858443
2013-04-09	792.1	795.6	771.1	776.95	2990200	744.9925	-0.015771463268
2013-04-10	780.1	783.95	771.6	779.4	2786400	747.3418	0.00315345456498
2013-04-11	784.0	785.1	764.15	771.1	2612300	739.3831	-0.0106493441154
2013-04-12	767.0	780.4	765.0	775.35	2594300	743.4583	0.00551162178308
2013-04-15	773.05	799.95	773.05	793.6	3699400	760.9576	0.0235377021146
2013-04-16	797.0	810.0	785.4	804.95	4062900	771.8408	0.0143019795058
2013-04-17	805.85	809.6	769.2	773.7	7338800	741.8762	-0.0388222545375
2013-04-18	776.5	785.2	772.65	781.6	3152900	749.4512	0.0102105984799
2013-04-19	781.6	781.6	781.6	781.6	0	749.4512	0.0
2013-04-22	786.0	794.7	778.3	789.75	2923700	757.266	0.0104273633827
2013-04-23	791.5	805.8	786.05	803.7	2824400	770.6422	0.0176638063772
2013-04-24	803.7	803.7	803.7	803.7	0	770.6422	0.0
2013-04-25	807.6	826.6	807.6	819.65	5925200	785.9362	0.0198457857615
2013-04-26	813.0	825.0	789.7	792.4	4766400	759.807	-0.0332459555877
2013-04-29	793.1	798.9	788.45	792.65	4793000	760.0468	0.00031560646322
2013-04-30	793.65	796.65	777.15	788.2	4011300	755.7798	-0.00561412797212
2013-05-01	788.2	788.2	788.2	788.2	0	755.7798	0.0
2013-05-02	787.4	807.0	783.4	802.9	6225700	769.8752	0.0186501412184
2013-05-03	803.0	815.9	794.9	800.5	2952600	767.5739	-0.00298918577972
2013-05-06	802.2	824.95	802.2	821.6	2139100	787.8059	0.0263583740927
2013-05-07	821.5	835.9	819.65	828.15	3778400	794.0866	0.00797239523086
2013-05-08	830.1	832.9	822.05	829.65	2710600	795.5249	0.00181126340628
2013-05-09	828.4	831.65	815.0	818.1	1870300	784.4499	-0.0139216258347
2013-05-10	814.7	820.5	809.2	812.95	2075900	788.1826	0.00475836634054
2013-05-13	813.35	825.5	798.8	803.0	2077100	778.5357	-0.0122394226922
2013-05-14	800.55	809.0	795.6	798.15	2017900	773.8335	-0.00603980010165
2013-05-15	802.0	820.8	802.0	819.0	2572800	794.0483	0.0261229321295
2013-05-16	816.0	843.8	815.5	840.65	3473900	815.0387	0.0264346639871
2013-05-17	840.65	844.7	823.3	835.5	2853800	810.0456	-0.00612621216637
2013-05-20	837.4	855.0	828.75	831.15	3025900	805.8281	-0.00520649701696
2013-05-21	831.1	840.0	825.3	828.6	2421600	803.3558	-0.00306802406121
2013-05-22	830.1	834.0	813.5	818.75	2875400	793.8059	-0.011887509868
2013-05-23	811.65	816.0	780.1	784.45	2925400	760.5509	-0.0418931126614
2013-05-24	793.4	794.7	779.2	786.45	1823000	762.49	0.00254959924444
2013-05-27	802.75	832.8	801.0	828.3	4333100	803.0649	0.0532136814909
2013-05-28	830.0	846.9	826.2	843.4	4968100	817.7049	0.018230157986
2013-05-29	840.5	849.8	833.45	847.9	5886500	822.0678	0.00533554342159
2013-05-30	845.0	846.0	830.0	836.8	4165900	811.306	-0.0130911343322
2013-05-31	834.1	835.75	802.1	806.3	3922300	781.7352	-0.0364483930847
2013-06-03	803.7	805.35	785.25	787.9	3237900	763.8958	-0.022820259341
2013-06-04	790.6	799.8	779.15	780.2	3372200	756.4304	-0.00977279885555
2013-06-05	780.5	804.3	780.5	802.0	2914100	777.5662	0.0279414999714
2013-06-06	800.0	803.9	788.1	792.0	3911800	767.8709	-0.012468777578
2013-06-07	794.2	802.0	781.0	783.6	2153400	759.7268	-0.010606079746
2013-06-10	789.0	795.5	782.0	789.35	2597000	765.3016	0.00733790094018
2013-06-11	783.5	791.5	775.3	785.6	3026900	761.6658	-0.00475080674077
2013-06-12	783.05	797.5	782.2	790.8	2920000	766.7074	0.00661917602182
2013-06-13	783.0	792.9	780.55	789.8	2223200	765.7379	-0.00126449803406
2013-06-14	796.2	819.85	796.1	814.65	4017400	789.8308	0.0314636378845
2013-06-17	815.5	827.9	811.1	825.55	2534900	800.3987	0.0133799542889
2013-06-18	823.7	837.5	817.45	823.4	3579200	798.3143	-0.00260420213076
2013-06-19	822.0	833.25	814.9	831.7	3961700	806.3614	0.0100801150625
2013-06-20	817.9	817.9	795.0	798.0	3982400	773.6881	-0.0405194246649
2013-06-21	799.9	810.35	783.6	792.85	4682800	768.6949	-0.00645376347394
2013-06-24	790.0	796.15	778.5	792.65	3728500	768.5011	-0.000252115631312
2013-06-25	799.7	819.9	795.0	803.8	4396100	779.3114	0.0140667332812
2013-06-26	809.45	814.45	801.1	803.6	3808400	779.1174	-0.00024893771604
2013-06-27	816.5	836.95	814.4	830.0	5886300	804.7132	0.0328523018482
2013-06-28	869.5	873.0	846.0	862.6	11002500	836.3199	0.0392769747035
2013-07-01	862.0	888.0	855.65	885.7	4685300	858.7162	0.0267795851803
2013-07-02	883.1	891.8	868.75	871.85	4064100	845.2881	-0.0156374131523
2013-07-03	860.5	863.35	848.55	850.85	2929600	824.9279	-0.024086698961
2013-07-04	853.1	870.6	847.35	861.65	3024900	835.3989	0.0126932305235
2013-07-05	866.35	884.75	866.35	880.35	2915900	853.5292	0.021702566283
2013-07-08	870.0	873.45	858.15	866.95	3258000	840.5374	-0.0152212718674
2013-07-09	869.1	881.8	867.05	874.8	2953800	848.1483	0.00905480232052
2013-07-10	874.25	879.85	839.0	856.0	5083100	829.921	-0.0214906992091
2013-07-11	865.0	873.3	859.25	870.05	2598500	843.543	0.0164136104521
2013-07-12	874.25	896.0	869.6	889.95	3285100	862.8367	0.0228722187251
2013-07-15	886.0	899.9	886.0	896.85	2951700	869.5265	0.00775326316092
2013-07-16	887.0	904.45	883.05	900.6	2965700	873.1622	0.00418124116976
2013-07-17	903.0	917.9	903.0	914.95	5287600	887.0751	0.015933923846
2013-07-18	918.0	919.95	909.2	917.25	2812300	889.305	0.00251376687273
2013-07-19	919.05	927.9	913.05	923.7	3268400	895.5585	0.00703189569383
2013-07-22	915.0	915.0	898.95	909.05	3876400	881.3548	-0.0158601587724
2013-07-23	912.05	925.0	907.25	909.55	2841500	881.8396	0.00055006224508
2013-07-24	908.0	916.9	895.15	909.35	3151800	881.6456	-0.000219994656625
2013-07-25	905.95	912.2	877.45	890.75	3618700	863.6123	-0.0204541371272
2013-07-26	892.2	903.7	885.45	890.15	2186400	863.0306	-0.000673566136101
2013-07-29	887.05	898.65	882.55	885.7	2091800	858.7162	-0.00499912749328
2013-07-30	887.05	892.0	853.9	857.35	2604200	831.2299	-0.032008596088
2013-07-31	858.65	879.7	842.6	872.05	3610600	845.482	0.0171457980518
2013-08-01	875.15	882.85	844.85	850.0	2530700	824.1038	-0.0252852219208
2013-08-02	860.0	871.95	850.0	857.35	2930800	831.2299	0.00864709033013
2013-08-05	860.0	872.9	855.75	861.55	2870800	835.3019	0.00489876507089
2013-08-06	858.45	864.2	830.15	841.05	2837900	815.4265	-0.0237942712689
2013-08-07	845.0	881.85	831.0	872.45	4296100	845.8699	0.0373343274961
2013-08-08	867.35	872.45	857.15	865.65	2598300	839.2771	-0.00779410639863
2013-08-09	865.65	865.65	865.65	865.65	0	839.2771	0.0
2013-08-12	869.0	872.85	840.45	845.65	1995200	819.8864	-0.023104049902
2013-08-13	843.0	859.95	835.0	852.9	2637100	826.9155	0.00857326088102
2013-08-14	856.0	868.0	847.45	865.0	2573900	838.6468	0.0141868183629
2013-08-15	865.0	865.0	865.0	865.0	0	838.6468	0.0
2013-08-16	865.0	867.0	817.15	826.7	6245300	801.5137	-0.0442774002119
2013-08-19	823.0	834.0	807.55	820.25	3691600	795.2602	-0.00780211242802
2013-08-20	811.1	830.8	805.05	825.35	2610100	800.2048	0.00621758765244
2013-08-21	833.0	834.7	780.2	783.6	3591300	759.7268	-0.0505845503551
2013-08-22	782.45	808.65	774.2	806.1	5095900	781.5413	0.0287136112613
2013-08-23	813.7	824.7	808.5	819.5	3276000	794.533	0.0166231778154
2013-08-26	822.5	831.45	808.4	822.6	2266600	797.5386	0.00378285105842
2013-08-27	814.0	824.9	800.0	803.25	2993200	778.7781	-0.0235229993884
2013-08-28	795.1	818.55	763.9	811.8	5900400	787.0676	0.0106442387119
2013-08-29	816.0	853.4	812.5	845.25	7049000	819.4985	0.0412047198995
2013-08-30	843.8	860.0	828.3	853.85	4901600	827.8365	0.0101745152676
2013-09-02	853.2	890.0	853.2	886.75	4812200	859.7342	0.0385314008261
2013-09-03	888.2	891.7	828.3	831.0	3960600	805.6827	-0.0628700126155
2013-09-04	833.75	864.55	833.0	849.35	3045500	823.4736	0.0220817699077
2013-09-05	863.0	869.75	851.1	862.55	3258200	836.2715	0.0155413604031
2013-09-06	870.0	873.5	841.5	868.0	3439700	841.5554	0.0063184025762
2013-09-09	868.0	868.0	868.0	868.0	0	841.5554	0.0
2013-09-10	872.9	893.55	866.25	890.35	4227300	863.2245	0.0257488692961
2013-09-11	889.0	892.9	874.15	887.75	3396900	860.7037	-0.00292021368717
2013-09-12	888.0	901.0	871.15	875.4	4109700	848.73	-0.0139115237915
2013-09-13	868.0	883.7	867.05	873.0	2246000	846.4031	-0.00274162572314
2013-09-16	885.95	887.7	854.0	861.75	2754500	835.4959	-0.0128865312521
2013-09-17	856.35	864.0	852.6	858.15	2498400	832.0056	-0.00417751900398
2013-09-18	860.5	875.0	856.8	871.95	3132500	845.3851	0.01608102157
2013-09-19	888.05	895.95	880.55	890.6	4328300	863.4669	0.0213888321429
2013-09-20	886.0	901.0	870.5	881.9	4197300	855.032	-0.00976864312923
2013-09-23	872.05	881.0	865.0	874.35	2028600	847.712	-0.00856108309397
2013-09-24	872.0	884.55	868.15	874.6	2823600	847.9543	0.000285828205806
2013-09-25	872.4	874.9	842.2	849.05	3993900	823.1828	-0.0292132488744
2013-09-26	846.65	850.15	835.25	838.25	4543000	812.7118	-0.0127201394393
2013-09-27	842.0	854.5	837.0	839.9	2744400	814.3116	0.0019684714803
2013-09-30	832.05	844.5	819.1	822.4	3639600	797.3447	-0.0208358814979
2013-10-01	826.3	829.9	817.7	821.45	2082000	796.4237	-0.00115508386774
2013-10-02	821.45	821.45	821.45	821.45	0	796.4237	0.0
2013-10-03	823.4	848.9	823.4	846.95	2082000	821.1468	0.0310426472743
2013-10-04	840.55	859.7	838.0	854.4	2265200	828.3698	0.00879623472928
2013-10-07	847.6	852.4	836.0	844.05	2575100	818.3351	-0.0121137926564
2013-10-08	849.7	854.7	839.2	844.95	2770200	819.2077	0.0010663113436
2013-10-09	839.95	867.65	837.5	860.9	2732600	834.6718	0.0188768977635
2013-10-10	859.0	862.8	848.05	860.0	2142100	833.7992	-0.00104544085472
2013-10-11	865.0	868.0	854.3	863.35	2233900	837.0471	0.00389530237016
2013-10-14	865.0	875.0	863.2	870.3	2778800	843.7854	0.00805008463681
2013-10-15	897.3	898.65	864.0	867.8	5266900	841.3615	-0.00287264984675
2013-10-16	867.8	867.8	867.8	867.8	0	841.3615	0.0
2013-10-17	870.0	888.0	864.65	880.35	4026100	853.5292	0.0144619167861
2013-10-18	881.6	908.0	881.6	905.65	5069300	878.0584	0.0287385598524
2013-10-21	905.65	915.5	896.15	913.2	3461500	885.3784	0.00833657533485
2013-10-22	907.4	910.95	897.5	904.2	2342100	876.6526	-0.0098554471173
2013-10-23	905.2	909.2	887.65	896.75	2044600	869.4295	-0.00823940977304
2013-10-24	892.05	911.0	881.35	884.5	2678300	857.5528	-0.0136603370371
2013-10-25	884.1	892.8	879.35	887.0	2273400	859.9766	0.00282641488664
2013-10-28	888.0	904.85	887.85	890.75	3514300	863.6123	0.00422767317157
2013-10-29	889.1	903.95	883.9	896.8	3303100	869.478	0.00679205240592
2013-10-30	896.5	902.9	894.7	898.15	2197700	870.7869	0.00150538599021
2013-10-31	900.0	918.0	896.0	914.7	4521300	886.8327	0.0184267815696
2013-11-01	910.1	926.55	903.35	908.25	2718000	880.5792	-0.0070514991159
2013-11-04	908.25	908.25	908.25	908.25	0	880.5792	0.0
2013-11-05	903.35	921.7	903.35	909.7	2504200	881.985	0.00159644924613
2013-11-06	910.0	919.9	894.95	898.6	2198900	871.2232	-0.0122017948151
2013-11-07	899.0	905.8	882.1	885.9	2238400	858.9101	-0.0141331176672
2013-11-08	886.0	888.0	871.15	875.95	2001400	849.2632	-0.0112315596242
2013-11-11	874.0	882.1	860.2	863.9	2034600	837.5804	-0.0137563949551
2013-11-12	865.0	871.6	850.2	852.6	2781800	826.6246	-0.0130802965303
2013-11-13	849.9	861.4	842.1	844.4	1918100	818.6745	-0.0096175458606
2013-11-14	851.25	864.0	850.4	851.65	1835800	825.7036	0.0085859520481
2013-11-15	851.65	851.65	851.65	851.65	0	825.7036	0.0
2013-11-18	858.1	877.75	856.15	874.75	2759700	848.0998	0.0271237766191
2013-11-19	875.0	884.9	875.0	878.35	1928000	851.5901	0.00411543547116
2013-11-20	874.85	883.0	857.0	862.5	2992300	836.223	-0.0180451839447
2013-11-21	859.9	860.0	843.45	847.6	2620800	821.7769	-0.0172754157683
2013-11-22	851.0	856.45	839.1	843.75	1710200	818.0442	-0.00454223037907
2013-11-25	847.35	856.85	844.05	851.7	2303700	825.7521	0.00942235150619
2013-11-26	850.5	856.8	837.55	841.25	3192300	815.6204	-0.0122696630139
2013-11-27	844.5	849.5	835.25	837.95	2610800	812.421	-0.00392265813852
2013-11-28	843.1	856.4	843.1	847.95	2867900	822.1163	0.0119338372593
2013-11-29	850.95	856.5	848.6	853.2	2259300	827.2064	0.00619145977278
2013-12-02	853.0	862.95	852.3	855.3	1650700	829.2424	0.00246129623755
2013-12-03	855.0	865.5	850.65	861.9	2099400	835.6413	0.00771656152652
2013-12-04	860.9	867.5	853.2	856.05	2002600	829.9695	-0.00678736199372
2013-12-05	872.0	877.0	868.05	871.0	2865100	844.464	0.0174638947576
2013-12-06	870.15	874.65	861.2	866.7	1668900	840.2951	-0.00493674093863
2013-12-09	882.1	888.0	876.2	878.95	2904100	852.1719	0.0141340821814
2013-12-10	878.5	888.7	878.5	884.65	1992900	857.6982	0.00648495919661
2013-12-11	882.5	884.95	872.5	882.6	1137700	855.7106	-0.00231736524572
2013-12-12	878.0	880.0	868.0	870.2	1300600	843.6884	-0.014049376039
2013-12-13	867.0	868.1	857.65	864.7	2040300	838.356	-0.00632034291333
2013-12-16	860.0	862.25	843.2	845.05	2296300	819.3046	-0.0227247136062
2013-12-17	848.7	852.9	836.75	839.2	2306200	813.6329	-0.0069225780009
2013-12-18	839.2	863.85	839.2	859.95	2745200	833.7507	0.0247258929672
2013-12-19	864.4	864.4	843.7	854.05	3074500	828.0304	-0.00686092377494
2013-12-20	872.0	898.0	862.1	895.15	4687900	867.8783	0.0481237162307
2013-12-23	899.0	909.0	890.0	896.25	3701200	868.9448	0.00122885893103
2013-12-24	896.5	905.0	895.1	898.05	1670200	870.6899	0.00200829788037
2013-12-25	898.05	898.05	898.05	898.05	0	870.6899	0.0
2013-12-26	894.5	900.0	882.1	887.55	3341800	860.5098	-0.011691992752
2013-12-27	888.6	893.9	876.9	878.85	1770200	852.0749	-0.00980221259537
2013-12-30	881.0	889.85	875.85	887.1	2357900	860.0735	0.00938720293251
2013-12-31	888.0	898.25	887.1	895.2	1304200	867.9268	0.00913096380716
2014-01-01	897.45	898.25	887.6	888.8	1337000	861.7217	-0.00714933563522
2014-01-02	887.7	896.0	870.1	875.0	1376900	848.3422	-0.0155264744987
2014-01-03	871.6	873.35	855.0	864.25	2933600	837.9197	-0.0122857262081
2014-01-06	862.1	863.25	850.0	854.95	3043700	828.903	-0.0107608163408
2014-01-07	854.6	859.95	840.05	842.1	3957100	816.4445	-0.0150301060558
2014-01-08	844.4	857.35	844.4	849.05	2909000	823.1828	0.00825322480585
2014-01-09	850.45	853.8	845.05	850.7	1899300	824.7825	0.00194331076888
2014-01-10	848.35	876.3	848.0	858.15	3392100	832.0056	0.00875758154423
2014-01-13	868.25	883.0	868.0	880.4	2756300	853.5777	0.0259278302935
2014-01-14	878.5	884.55	872.45	881.5	2760200	854.6442	0.00124944688691
2014-01-15	884.7	895.0	881.0	885.45	2893900	858.4738	0.00448092902286
2014-01-16	888.7	893.3	882.05	886.15	4123200	859.1525	0.000790589066318
2014-01-17	889.15	896.9	880.25	884.75	3534600	857.7951	-0.001579929058
2014-01-20	886.9	889.0	866.1	869.75	3789000	843.2521	-0.0169539322386
2014-01-21	872.65	873.6	862.0	863.05	2241500	836.7562	-0.00770339024356
2014-01-22	863.5	875.35	858.15	872.45	1947000	845.8699	0.0108917029835
2014-01-23	860.6	871.3	860.6	865.8	3146900	839.4225	-0.00762221235204
2014-01-24	862.0	874.65	861.1	867.65	2715300	841.2161	0.00213670708136
2014-01-27	856.0	860.8	840.35	843.15	2822000	817.4625	-0.028237215146
2014-01-28	847.0	856.0	842.7	844.85	2645500	819.1107	0.00201623927703
2014-01-29	849.8	852.5	835.0	836.6	2828500	811.1121	-0.00976498048432
2014-01-30	831.4	833.85	822.2	825.0	3223400	799.8655	-0.0138656543282
2014-01-31	827.0	833.45	826.15	831.15	2523100	805.8281	0.00745450328837
2014-02-03	826.2	829.8	819.45	820.9	1880700	795.8904	-0.0123322827784
2014-02-04	814.5	826.65	813.15	821.55	2825800	796.5206	0.000791817566841
2014-02-05	820.1	821.5	806.9	817.25	2582600	792.3516	-0.00523401403554
2014-02-06	820.0	824.1	808.15	815.85	2474700	790.9942	-0.00171312836372
2014-02-07	822.1	823.8	810.6	814.45	1933500	789.6369	-0.00171594178567
2014-02-10	815.25	825.6	811.15	821.95	2364700	796.9084	0.00920866286771
2014-02-11	823.0	825.0	802.75	805.25	2882200	780.7172	-0.0203175170446
2014-02-12	808.0	821.9	807.4	817.9	2246700	792.9818	0.0157094015605
2014-02-13	818.9	818.9	805.05	807.4	1978900	782.8017	-0.012837747348
2014-02-14	811.9	824.0	808.0	822.05	2107200	797.0053	0.0181445696911
2014-02-17	817.65	822.0	807.05	812.3	2070600	787.5524	-0.0118605233867
2014-02-18	807.1	817.85	807.1	813.15	1312300	788.3765	0.00104640656292
2014-02-19	813.0	820.0	810.0	812.25	1401200	787.5039	-0.00110683157096
2014-02-20	811.3	813.7	803.1	805.45	1838100	780.9111	-0.00837176806362
2014-02-21	807.1	816.0	805.6	811.5	1430000	786.7768	0.00751135436543
2014-02-24	808.05	814.95	805.3	812.35	1554500	787.6009	0.00104743810443
2014-02-25	814.3	816.0	807.55	810.55	1609000	785.8557	-0.00221584307484
2014-02-26	811.0	816.85	808.25	810.7	3110500	786.0012	0.000185148494819
2014-02-27	810.7	810.7	810.7	810.7	0	786.0012	0.0
2014-02-28	810.7	815.35	793.1	799.95	4331600	775.5787	-0.0132601578725
2014-03-03	800.1	806.8	797.15	803.4	2659600	778.9236	0.00431277960573
2014-03-04	803.0	814.65	802.6	812.95	2056500	788.1826	0.0118869167656
2014-03-05	815.55	818.0	805.15	807.0	2703600	782.4139	-0.0073189892799
2014-03-06	809.35	824.4	809.3	822.45	2325200	797.3932	0.019144981959
2014-03-07	825.0	874.0	825.0	869.4	7679700	842.9128	0.0570855131446
2014-03-10	865.1	903.65	863.4	885.45	7513400	858.4738	0.0184609843391
2014-03-11	885.0	887.8	872.1	874.75	2921300	848.0998	-0.0120842360011
2014-03-12	874.0	882.9	867.65	871.35	2155800	844.8034	-0.00388680671779
2014-03-13	875.0	894.75	874.7	879.55	3936600	852.7535	0.00941059186078
2014-03-14	874.0	889.95	869.05	886.15	3780800	859.1525	0.00750392698476
2014-03-17	886.15	886.15	886.15	886.15	0	859.1525	0.0
2014-03-18	889.5	908.8	889.5	896.45	4351000	869.1387	0.0116233148364
2014-03-19	900.0	909.9	895.25	903.0	3743300	875.4891	0.00730654382321
2014-03-20	901.6	907.5	898.15	906.0	6791600	878.3977	0.00332225723884
2014-03-21	907.0	913.35	882.15	885.8	5040400	858.8131	-0.0222958234066
2014-03-24	891.25	908.75	891.1	905.4	6586700	877.816	0.0221269330894
2014-03-25	879.0	882.5	872.5	879.3	7154500	852.5112	-0.028826997913
2014-03-26	881.25	902.95	881.15	891.2	3156900	864.0486	0.0135334292382
2014-03-27	894.85	904.9	892.1	900.75	12665300	873.3077	0.0107159481538
2014-03-28	900.0	919.95	900.0	916.15	4267100	888.2385	0.0170968376896
2014-03-31	916.25	939.8	913.2	930.75	4286300	902.3937	0.0159362603625
2014-04-01	936.0	945.0	929.3	942.6	3575100	913.8826	0.0127315826784
2014-04-02	945.0	962.0	938.1	958.2	6121400	929.0074	0.0165500470192
2014-04-03	956.8	962.95	940.4	952.65	6069000	923.6265	-0.00579209595101
2014-04-04	952.0	953.25	941.55	944.25	2860400	915.4824	-0.00881752526589
2014-04-07	944.0	954.95	934.35	944.15	2949900	915.3855	-0.000105845836031
2014-04-08	944.15	944.15	944.15	944.15	0	915.3855	0.0
2014-04-09	950.0	966.7	947.15	962.15	3071900	932.8371	0.0190647546853
2014-04-10	964.7	973.9	962.2	969.05	2434200	939.5268	0.00717134856665
2014-04-11	962.3	971.05	950.6	953.75	2672500	924.693	-0.0157885863394
2014-04-14	953.75	953.75	953.75	953.75	0	924.693	0.0
2014-04-15	950.0	954.0	936.6	949.1	2117700	920.1846	-0.00487556410614
2014-04-16	946.5	959.0	938.1	941.3	2830100	912.6223	-0.00821824229617
2014-04-17	945.0	961.8	943.8	959.1	1793400	929.88	0.0189100134853
2014-04-18	959.1	959.1	959.1	959.1	0	929.88	0.0
2014-04-21	969.95	969.95	956.1	959.6	2701200	930.3647	0.00052125005377
2014-04-22	960.0	988.75	956.1	967.75	4418900	938.2665	0.00849322851566
2014-04-23	969.0	982.0	964.25	967.15	3494600	937.6848	-0.000619973109985
2014-04-24	967.15	967.15	967.15	967.15	0	937.6848	0.0
2014-04-25	968.0	969.0	946.0	948.25	3029200	919.3605	-0.0195420678676
2014-04-28	949.8	956.0	941.35	945.0	3796800	916.2096	-0.00342727363205
2014-04-29	946.05	951.75	938.0	940.3	1919200	911.6527	-0.00497364358549
