Date	Open_RELIANCE.NS	High_RELIANCE.NS	Low_RELIANCE.NS	Close_RELIANCE.NS	Volume_RELIANCE.NS	AdjClose_RELIANCE.NS	Return_RELIANCE.NS	reliance_RoC6	reliance_RoC14	reliance_MA6	reliance_MA14	reliance_MoM6	reliance_MoM14	reliance_EMA6	reliance_EMA14	reliance_WIILR6	reliance_WIILR14	reliance_K%6	reliance_K%14	reliance_OBV	reliance_RSI6	reliance_RSI14
2013-01-16	846.05	870.9	846.05	861.35	4469000	825.921	0.0167620515986	0.0125786310025	0.0533814483059	814.8301	814.832371429	10.2599	41.8546	812.802181556	810.390896196	1.43766949153	0.806422182469	-0.437669491525	0.193577817531	-148707400.0	0.33622285202	0.604767724324
2013-01-17	862.1	893.55	859.75	890.0	5055600	853.3925	0.0332616557758	0.0437433068486	0.0592084612311	820.79105	818.239771429	35.7657	47.7036	816.550415397	812.461576703	0.505266955267	0.356066734075	0.494733044733	0.643933265925	-143651800.0	0.644205442754	0.732551911439
2013-01-18	895.0	902.95	885.65	900.2	5201300	863.173	0.0114607287971	0.0589964884678	0.0722411534853	828.805583333	822.393728571	48.0872	58.1554	827.076725284	817.919033143	0.530139616056	0.530139616056	0.469860383944	0.469860383944	-138450500.0	0.792778942922	0.748874151179
2013-01-21	938.1	955.0	918.05	919.95	10047900	882.1107	0.0219396343491	0.0953089780597	0.0942666877057	841.598483333	827.821607143	76.7574	75.9903	837.389946631	823.95289539	0.312433283358	0.312433283358	0.687566716642	0.687566716642	-128402600.0	0.851930350472	0.777067690666
2013-01-22	920.0	930.7	915.55	920.05	4266300	882.2065	0.000108603149242	0.085540636352	0.085028488245	853.1848	832.759771429	69.5179	69.1343	850.167304737	831.707269338	0.622166666667	0.612997894737	0.377833333333	0.387002105263	-124136300.0	0.995053170357	0.809449850101
2013-01-23	922.1	928.8	916.2	923.05	2674800	885.0831	0.00326068783216	0.0895944147094	0.0723786408532	865.314466667	837.026728571	72.778	59.7374	859.321360526	838.440500093	0.59758034188	0.588773894737	0.40241965812	0.411226105263	-121461500.0	0.994543635973	0.798180577588
2013-01-24	925.0	928.35	907.0	915.55	3071700	877.8916	-0.00812522575564	0.0629244201322	0.0623078110804	873.976233333	840.704671429	51.9706	51.4912	866.681857519	844.659513414	0.707741165672	0.649333894737	0.292258834328	0.350666105263	-124533200.0	1.0	0.780378297193
2013-01-25	916.25	917.35	905.1	912.2	3220300	874.6794	-0.00365899388945	0.0249438564318	0.0649078249254	877.52405	844.51275	21.2869	53.3131	869.884641085	849.090458292	0.843260892388	0.676384	0.156739107612	0.323616	-127753500.0	0.891618540667	0.728510972176
2013-01-28	911.35	913.15	895.0	897.55	3063200	860.632	-0.016060055833	-0.00294378994709	0.0551342953587	877.10055	847.724957143	-2.541	44.9709	871.254572203	852.502317187	1.36074981975	0.794677894737	-0.360749819755	0.205322105263	-130816700.0	0.752847772739	0.740485128319
2013-01-29	895.0	902.0	880.1	882.85	3529100	846.5366	-0.0163779641008	-0.0403283850882	0.0353581854215	871.171533333	849.789942857	-35.5741	28.9098	868.219551574	853.586274895	1.80772333333	0.913376	-0.807723333333	0.086624	-134345800.0	0.47259561875	0.688656742215
2013-01-30	887.5	903.4	887.5	899.4	4032600	862.4059	0.0187461475381	-0.0224444050231	0.0580553605522	867.871433333	853.16995	-19.8006	47.3201	862.024422553	852.646318242	1.34968577075	0.779739789474	-0.349685770751	0.220260210526	-130313200.0	0.0715914920675	0.610076547708
2013-01-31	896.65	898.0	883.1	886.65	3825000	850.1804	-0.0141760393801	-0.039434376275	0.0556614097192	862.054316667	856.371885714	-34.9027	44.8271	862.133416109	853.94759581	1.61436550308	0.882691368421	-0.61436550308	0.117308631579	-134138200.0	0.327196975515	0.663573117928
2013-02-01	891.35	899.8	883.6	894.0	1863500	857.228	0.00828953478579	-0.0235377579647	0.0548050015713	858.610383333	859.553271429	-20.6636	44.5394	858.718268649	853.445303035	1.47403108808	0.835658119658	-0.474031088083	0.164341880342	-132274700.0	0.238130108506	0.652330021932
2013-02-04	896.05	901.0	884.1	886.7	3130900	850.2283	-0.00816550555978	-0.027954356762	0.0466859065639	854.5352	862.262071429	-24.4511	37.9232	858.292477607	853.949662631	1.80192483221	0.895484615385	-0.801924832215	0.104515384615	-135405600.0	0.344628511791	0.651648888937
2013-02-05	884.0	885.9	873.0	874.75	2219100	838.7698	-0.0134769684801	-0.0254024949107	0.0155569358328	850.8915	863.179842857	-21.8622	12.8488	855.988426862	853.453480947	2.25053555219	1.06682147774	-1.25053555219	-0.0668214777421	-137624700.0	0.326057232777	0.623555223091
2013-02-06	880.45	882.9	870.8	875.65	2257600	839.6328	0.00102888778304	-0.00815534732934	-0.0161235304974	849.740866667	862.197007143	-6.9038	-13.7597	851.068819187	851.49565682	2.09760526316	1.21120419948	-1.09760526316	-0.211204199475	-135367100.0	0.338526648546	0.542458753334
2013-02-07	871.6	882.0	868.35	872.9	1952600	836.9959	-0.00314053953109	-0.0294640841395	-0.0303265973333	845.505866667	860.327214286	-25.41	-26.1771	847.801385134	849.913942578	2.03693558282	1.40147387173	-1.03693558282	-0.401473871734	-137319700.0	0.436620054495	0.444829098794
2013-02-08	869.95	874.0	857.0	863.55	2190700	828.0305	-0.010711402529	-0.0260531764788	-0.0613077247561	841.814216667	856.464342857	-22.1499	-54.0802	844.714103667	848.191536901	2.23490045942	1.46531448355	-1.23490045942	-0.465314483555	-139510400.0	0.191859562661	0.388662190544
2013-02-11	865.0	875.0	860.6	868.4	1904000	832.681	0.00561633901167	-0.0286353222247	-0.0561382170728	837.72305	852.926807143	-24.547	-49.5255	839.947359762	845.503398647	1.55270454545	1.32997286296	-0.552704545455	-0.329972862958	-137606400.0	0.208332126275	0.248662450458
2013-02-12	868.6	880.35	865.2	875.45	2223800	839.441	0.00811835504833	-0.0126875334542	-0.0515681521882	835.925166667	849.666657143	-10.7873	-45.6421	837.871256973	843.793745494	1.39906818182	1.24455431755	-0.399068181818	-0.244554317549	-135382600.0	0.154986788104	0.279179058227
2013-02-13	884.0	888.0	872.5	879.0	2407700	842.845	0.00405507951125	0.00485854402483	-0.0399213296949	836.604366667	847.163328571	4.0752	-35.0466	838.319754981	843.213379428	1.48979238754	1.19838822705	-0.489792387543	-0.19838822705	-132974900.0	0.347353704474	0.303305640524
2013-02-14	880.0	883.45	851.0	856.05	2808100	820.839	-0.0261091897087	-0.0223833561528	-0.0615544392608	833.472066667	843.317585714	-18.7938	-53.8404	839.612682129	843.164262171	2.16648387097	1.59918806959	-1.16648387097	-0.599188069594	-135783000.0	0.574692629711	0.343870115846
2013-02-15	854.9	857.4	834.1	845.8	3289400	811.0106	-0.0119736026188	-0.0310459107386	-0.0576569311855	829.141183333	839.7732	-25.9853	-49.6214	834.248772949	840.187560548	2.08079459459	1.64343362832	-1.08079459459	-0.643433628319	-139072400.0	0.30594058997	0.294548085465
2013-02-18	848.0	854.6	843.2	847.5	1213700	812.6407	0.00200996139878	-0.0185860303455	-0.0400406786901	826.576216667	837.352064286	-15.3898	-33.8959	827.609294964	836.297299142	1.39813172542	1.30965800866	-0.398131725417	-0.309658008658	-137858700.0	0.266379330496	0.304347757515
2013-02-19	849.0	855.0	834.25	848.4	2212000	813.5037	0.00106196994564	-0.0230307885012	-0.0567043894296	823.38	833.85905	-19.1773	-48.9022	823.332553546	833.143085923	1.38212059369	1.2972049062	-0.382120593692	-0.297204906205	-135646700.0	0.340616002817	0.351782195795
2013-02-20	857.95	878.85	856.6	874.8	3399700	838.8177	0.0311172524477	-0.000742517937532	-0.0133650458185	823.276116667	833.047428571	-0.6233	-11.3627	820.524309675	830.524501133	0.91247309833	0.929481315396	0.0875269016698	0.0705186846039	-132247000.0	0.284483553038	0.253861036898
2013-02-21	869.0	876.8	853.65	859.2	3706300	823.8594	-0.0178325993836	-0.0225256126571	-0.0389261666674	820.11185	830.663957143	-18.9856	-33.3686	825.750992625	831.630260982	1.18999257885	1.15307324365	-0.18999257885	-0.153073243647	-135953300.0	0.495056744732	0.449466365316
2013-02-22	858.5	872.0	858.0	862.6	2223000	827.1195	0.00395710724427	0.0076513177371	-0.0271795234292	821.1586	829.013328571	6.2805	-23.1088	825.210537589	830.594146185	1.14144883485	1.10434230194	-0.141448834853	-0.104342301943	-133730300.0	0.372750329089	0.361354453879
2013-02-25	864.0	864.95	851.0	854.35	2258000	819.2089	-0.00956403518476	0.0101087458043	-0.0233209397859	822.524983333	827.616121429	8.1983	-19.5609	825.755955421	830.130860027	1.33276201117	1.27627272727	-0.332762011173	-0.276272727273	-135988300.0	0.556222573536	0.400904130595
2013-02-26	849.7	849.7	818.75	823.5	3080100	789.6278	-0.0361093489097	-0.0283186653093	-0.0595557962957	818.6895	824.044335714	-23.0129	-50.005	823.885368158	828.67459869	2.00049775785	1.82508719852	-1.00049775785	-0.825087198516	-139068400.0	0.576000118659	0.413485855411
2013-02-27	830.0	840.95	827.15	831.3	4048000	797.107	0.00947180431084	-0.0201556551003	-0.0476572226937	815.956716667	821.195128571	-16.3967	-39.8889	814.097491541	823.468358864	1.36011647255	1.31253429603	-0.360116472546	-0.312534296029	-135020400.0	0.359483972445	0.323638413074
2013-02-28	837.2	839.55	805.75	813.85	6324400	780.3747	-0.0209912847334	-0.0696730648388	-0.0575531939947	806.216216667	817.791142857	-58.443	-47.6558	809.243065387	819.953511016	1.63852412646	1.55415595668	-0.638524126456	-0.554155956679	-141344800.0	0.407366730958	0.363963203231
2013-03-01	816.0	818.5	805.5	810.4	3178800	777.0667	-0.00423898929578	-0.0567969486056	-0.0667894427758	798.417433333	813.818692857	-46.7927	-55.6143	800.99496099	814.676336214	1.40370584096	1.3487331307	-0.403705840957	-0.348733130699	-144523600.0	0.134372935477	0.345651830317
2013-03-04	808.9	818.25	804.9	812.6	3416800	779.1761	0.00271456748822	-0.0579642965738	-0.0717917042413	790.426866667	809.514057143	-47.9434	-60.2649	794.158314993	809.661718052	1.3958481203	1.31907757576	-0.395848120301	-0.319077575758	-141106800.0	0.157303288498	0.318295606694
2013-03-05	819.1	834.45	819.1	826.35	3008000	792.3606	0.0169210785598	-0.0327734476518	-0.0598976086944	785.95215	805.908028571	-26.8483	-50.4844	789.877682138	805.596968978	1.20881598668	1.15089530686	-0.208815986678	-0.150895306859	-138098800.0	0.142856291511	0.296929935404
2013-03-06	831.9	838.4	826.7	835.25	2463600	800.8945	0.0107702225477	0.0142683679577	-0.0242977002798	787.829933333	804.483421429	11.2667	-19.9445	790.587087241	803.832119781	1.08940848214	1.05099299809	-0.0894084821429	-0.0509929980904	-135635200.0	0.314569476963	0.340405905226
2013-03-07	831.25	841.5	824.05	836.5	2406900	802.0931	0.00149657664024	0.00625524553165	-0.0109955406255	788.66095	803.846457143	4.9861	-8.9175	793.532062315	803.440437144	1.07786130374	1.03795672752	-0.0778613037448	-0.0379567275186	-133228300.0	0.609710734547	0.431079894038
2013-03-08	843.0	854.7	840.0	851.3	2315900	816.2843	0.0176927092379	0.0460158434147	0.00448365433826	794.645883333	804.106714286	35.9096	3.6436	795.978073082	803.260792191	0.688953551913	0.846054090602	0.311046448087	0.153945909398	-130912400.0	0.555319115888	0.467230277717
2013-03-11	852.1	860.6	840.05	844.5	2415800	809.764	-0.00798778072787	0.0420778550927	-0.00459702887645	800.095433333	803.839592857	32.6973	-3.7397	801.779852202	804.997259899	0.902329317269	0.934225828262	0.0976706827309	0.0657741717377	-133328200.0	0.922211561977	0.512257761522
2013-03-12	850.5	854.5	843.55	847.85	1954900	812.9762	0.00396683478149	0.0433792822957	-0.030807051401	805.728783333	801.993771429	33.8001	-25.8415	804.061037287	805.632825246	0.855005385996	0.890788370521	0.144994614004	0.109211629479	-131373300.0	0.857442077577	0.487880270804
2013-03-13	842.2	856.6	840.2	845.0	2149100	810.2435	-0.00336135301378	0.0225691433925	-0.0165269705001	808.709266667	801.021207143	17.8829	-13.6159	806.608226634	806.61194188	1.21340963855	0.925681502086	-0.213409638554	0.0743184979138	-133522400.0	0.860798408222	0.402248605497
2013-03-14	844.0	863.45	835.25	860.05	3380800	824.6744	0.0178105717602	0.0296916759948	-0.00295616292446	812.672583333	800.846557143	23.7799	-2.4451	807.646876167	807.096149629	0.982916552668	0.705299552906	0.0170834473324	0.294700447094	-130141600.0	0.745719161612	0.443245374689
2013-03-15	864.75	869.4	838.3	843.65	2924300	808.949	-0.0190686166565	0.00854751150459	-0.0125241559265	813.815233333	800.113707143	6.8559	-10.2599	812.511882976	809.439916345	1.38327411168	0.932572855953	-0.383274111675	0.0674271440466	-133065900.0	0.781180015088	0.490676446655
2013-03-18	835.0	843.5	830.8	834.3	1833900	799.9836	-0.0110827753047	-0.0199693905665	0.0131147864855	811.09845	800.853407143	-16.3007	10.3558	811.493916412	809.374460833	2.03269106881	1.07622325581	-1.03269106881	-0.076223255814	-134899800.0	0.560337741385	0.463077867593
2013-03-19	836.6	839.0	811.9	825.0	4107700	791.0661	-0.0111471035156	-0.0230905547789	-0.00757853086223	807.982133333	800.421914286	-18.6979	-6.0409	808.20525458	808.122346055	2.02937564767	1.21447906977	-1.02937564767	-0.214479069767	-139007500.0	0.342007370088	0.543760352929
2013-03-20	829.4	829.8	813.35	822.7	4612600	788.8607	-0.0027878833387	-0.0296632299937	0.0108742633507	803.962883333	801.028057143	-24.1155	8.486	803.308353271	805.848179914	1.40068347826	1.24867131783	-0.400683478261	-0.248671317829	-143620100.0	0.326820304497	0.474779625976
2013-03-21	825.0	832.8	804.75	812.6	3808200	779.1761	-0.0122766921967	-0.0383432881597	0.00271456748822	798.784983333	801.178728571	-31.0674	2.1094	799.180452337	803.583182592	1.56911130435	1.39882015504	-0.569111304348	-0.398820155039	-147428300.0	0.272397800567	0.540319132155
2013-03-22	808.3	821.0	804.35	810.6	2714800	777.2584	-0.00246118945383	-0.0574966313978	-0.00246118945383	790.882316667	801.04175	-47.416	-1.9177	793.464923098	800.328904913	1.42523743233	1.42523743233	-0.425237432328	-0.425237432328	-150143100.0	0.240799142989	0.509449700749
2013-03-25	820.6	823.35	802.25	809.25	3213500	775.964	-0.00166534063833	-0.0407751292109	-0.0206933560301	785.384816667	799.870564286	-32.985	-16.3966	788.834487927	797.252837592	1.43637202152	1.43637202152	-0.436372021522	-0.436372021522	-153356600.0	0.0	0.491394297089
2013-03-26	802.5	805.0	780.0	783.35	4449500	751.1292	-0.0320050930198	-0.0610692519197	-0.0621371479015	777.242416667	796.3159	-48.8544	-49.7653	785.157205662	794.414325913	2.23929212121	1.76129262844	-1.23929212121	-0.761292628444	-157806100.0	0.0	0.417630025861
2013-03-27	783.35	783.35	783.35	783.35	0	751.1292	0.0	-0.0504849089096	-0.0635386341062	770.586266667	792.675621429	-39.9369	-50.9639	775.43491833	788.642975791	1.48933559322	1.32293959732	-0.48933559322	-0.322939597315	-157806100.0	0.0	0.285181613574
2013-03-28	785.0	785.95	764.4	772.9	6060500	741.1091	-0.0133400485562	-0.0605323601493	-0.0920943842727	762.627666667	787.305964286	-47.7516	-75.1752	768.490427379	783.641139019	1.73657007576	1.4350212528	-0.736570075758	-0.435021252796	-163866600.0	0.0	0.277707456437
2013-03-29	772.9	772.9	772.9	772.9	0	741.1091	0.0	-0.0488554512902	-0.0847838382541	756.283166667	782.402042857	-38.067	-68.6549	760.667190985	777.970200483	1.34051023392	1.22181809524	-0.340510233918	-0.221818095238	-163866600.0	0.0	0.15972185759
2013-04-01	781.0	790.8	773.8	778.75	1903300	746.7185	0.00756892608659	-0.0392918236715	-0.0815001718377	751.193183333	777.66935	-30.5399	-66.2577	755.079164989	773.055387085	1.29994062765	1.1683952381	-0.299940627651	-0.168395238095	-161963300.0	0.0	0.169741324654
2013-04-02	780.2	796.5	778.3	793.9	2539700	761.2453	0.0194541852117	-0.0189682768788	-0.0604734255813	748.740066667	774.169478571	-14.7187	-48.9982	752.690403564	769.543802141	1.05351484309	1.0300447619	-0.0535148430874	-0.0300447619048	-159423600.0	0.134328894338	0.188457968578
2013-04-03	797.8	799.0	771.0	776.55	2130700	744.609	-0.0218540593945	-0.00868053059314	-0.0970872868128	747.653366667	768.450521429	-6.5202	-80.0654	755.134659688	768.437335188	1.48746305419	1.18848571429	-0.487463054187	-0.188485714286	-161554300.0	0.366171980557	0.29261320349
2013-04-04	772.5	777.95	764.2	767.55	2723700	735.9791	-0.0115898411112	-0.020169765734	-0.0902033379113	745.12835	763.238385714	-15.1501	-72.9699	752.127328349	765.26022383	1.8214132948	1.2706752381	-0.821413294798	-0.270675238095	-164278000.0	0.430328727192	0.167330630941
2013-04-05	769.0	782.4	767.7	780.1	2969200	748.0129	0.0163507360467	0.0093154975428	-0.0649647067765	746.278983333	759.526192857	6.9038	-51.9707	747.513548821	761.356073986	1.46514655172	1.20412484237	-0.465146551724	-0.204124842371	-161308800.0	0.363321755605	0.17781518037
2013-04-08	778.1	794.35	778.0	789.4	2029400	756.9304	0.0119215858443	0.0213481388908	-0.0431515141402	748.915866667	757.087928571	15.8213	-34.1357	747.656220586	759.576984121	1.20889655172	1.09718716578	-0.208896551724	-0.0971871657754	-159279400.0	0.560099728046	0.276586762869
2013-04-09	792.1	795.6	771.1	776.95	2990200	744.9925	-0.015771463268	-0.00231144668305	-0.0556095645277	748.6282	753.954485714	-1.726	-43.8682	750.305986133	759.224106238	1.55193965517	1.27999271137	-0.551939655172	-0.27999271137	-162269600.0	0.619219425593	0.353256407192
2013-04-10	780.1	783.95	771.6	779.4	2786400	747.3418	0.00315345456498	-0.0182641521728	-0.040856360969	746.31095	751.680607143	-13.9035	-31.8343	748.787847238	757.32655874	1.48443103448	1.24574635569	-0.484431034483	-0.245746355685	-159483200.0	0.488126391331	0.325979505439
2013-04-11	784.0	785.1	764.15	771.1	2612300	739.3831	-0.0106493441154	-0.00701831430993	-0.0487293543563	745.439966667	748.975228571	-5.2259	-37.8753	748.374690884	755.995257575	1.71312931034	1.41955874894	-0.713129310345	-0.419558748943	-162095500.0	0.38510396713	0.365913304843
2013-04-12	767.0	780.4	765.0	775.35	2594300	743.4583	0.00551162178308	0.0101622450964	-0.0418907320443	746.6865	746.653392857	7.4792	-32.5057	745.805664917	753.780303231	1.65792368839	1.34952195946	-0.657923688394	-0.349521959459	-159501200.0	0.449583326098	0.34819385181
2013-04-15	773.05	799.95	773.05	793.6	3699400	760.9576	0.0235377021146	0.0173054502135	0.0130848328091	748.84395	747.355421429	12.9447	9.8284	745.134989227	752.404036134	1.10150715421	1.07814932681	-0.101507154213	-0.0781493268054	-155801800.0	0.579107470744	0.37255635354
2013-04-16	797.0	810.0	785.4	804.95	4062900	771.8408	0.0143019795058	0.0196985086079	0.0275739513256	751.329016667	748.834821429	14.9104	20.7116	749.655735162	753.544511316	0.785173184358	0.785173184358	0.214826815642	0.214826815642	-151738900.0	0.622726729733	0.540885500299
2013-04-17	805.85	809.6	769.2	773.7	7338800	741.8762	-0.0388222545375	-0.00418299513082	0.00103507027508	750.809633333	748.889614286	-3.1163	0.7671	755.994325116	755.984016474	1.48579716467	1.48579716467	-0.485797164667	-0.485797164667	-159077700.0	0.63628353527	0.579005228972
2013-04-18	776.5	785.2	772.65	781.6	3152900	749.4512	0.0102105984799	0.0028225371577	0.011256237442	751.1612	749.485478571	2.1094	8.3421	751.960575083	754.102974277	1.32058451472	1.32058451472	-0.320584514722	-0.320584514722	-155924800.0	0.47857632926	0.502539697885
2013-04-19	781.6	781.6	781.6	781.6	0	749.4512	0.0	0.0136168922444	0.00365961202247	752.839216667	749.680671429	10.0681	2.7327	751.243610773	753.482737707	1.32058451472	1.32058451472	-0.320584514722	-0.320584514722	-155924800.0	0.513529426856	0.526299694382
2013-04-22	786.0	794.7	778.3	789.75	2923700	757.266	0.0104273633827	0.0185722588611	-0.0052273557551	755.1405	749.396435714	13.8077	-3.9793	750.731493409	752.945199346	1.17186666667	1.15014176663	-0.171866666667	-0.15014176663	-153001100.0	0.571917773971	0.508931121824
2013-04-23	791.5	805.8	786.05	803.7	2824400	770.6422	0.0176638063772	0.0127268588946	0.0349622419283	756.7546	751.25595	9.6846	26.0332	752.598495292	753.5213061	0.964651960784	0.85840348964	0.0353480392157	0.14159651036	-150176700.0	0.593628156323	0.486397927199
2013-04-24	803.7	803.7	803.7	803.7	0	770.6422	0.0	-0.00155291091116	0.0470979406888	756.554833333	753.731885714	-1.1986	34.6631	757.753839495	755.804091953	0.964651960784	0.85840348964	0.0353480392157	0.14159651036	-150176700.0	0.569559483895	0.59101537317
2013-04-25	807.6	826.6	807.6	819.65	5925200	785.9362	0.0198457857615	0.0593899629076	0.0506987245808	763.898166667	756.440692857	44.06	37.9233	761.43622821	757.78250636	0.585737623762	0.524837513631	0.414262376238	0.475162486369	-144251500.0	0.489795779372	0.628968899174
2013-04-26	813.0	825.0	789.7	792.4	4766400	759.807	-0.0332459555877	0.0138178443106	0.00380034941125	765.624133333	756.646164286	10.3558	2.8766	768.43622015	761.536332178	1.23805375348	1.06954363491	-0.238053753475	-0.0695436349079	-149017900.0	1.0	0.637756936831
2013-04-29	793.1	798.9	788.45	792.65	4793000	760.0468	0.00031560646322	0.0141378117748	0.0202073175233	767.390066667	757.721471429	10.5956	15.0543	765.970728679	761.305754554	1.37791304348	1.06570376301	-0.377913043478	-0.0657037630104	-144224900.0	0.582695299149	0.509287899706
2013-04-30	793.65	796.65	777.15	788.2	4011300	755.7798	-0.00561412797212	-0.00196258646235	0.0112906838611	767.142366667	758.324185714	-1.4862	8.438	764.278177628	761.137893947	1.46625672878	1.13403042434	-0.466256728778	-0.134030424339	-148236200.0	0.584287396188	0.552578840494
2013-05-01	788.2	788.2	788.2	788.2	0	755.7798	0.0	-0.0192857333793	0.0221761898534	764.6653	759.495378571	-14.8624	16.3967	761.850069734	760.423481421	1.43215773509	1.13403042434	-0.432157735086	-0.134030424339	-148236200.0	0.487470112737	0.529081108653
2013-05-02	787.4	807.0	783.4	802.9	6225700	769.8752	0.0186501412184	-0.000995273811894	0.0355324568977	764.537466667	761.3823	-0.767	26.4169	760.115706953	759.804323898	1.14711425683	0.920857142857	-0.147114256825	0.0791428571429	-142010500.0	0.3382059656	0.559790341625
2013-05-03	803.0	815.9	794.9	800.5	2952600	767.5739	-0.00298918577972	-0.0233636012694	0.0086947025695	761.477083333	761.854892857	-18.3623	6.6163	762.904133538	761.147107378	1.19365217391	1.02832926829	-0.193652173913	-0.0283292682927	-144963100.0	0.493611037994	0.589768823252
2013-05-06	802.2	824.95	802.2	821.6	2139100	787.8059	0.0263583740927	0.0368500158593	0.0206844468445	766.143566667	762.995257143	27.9989	15.9651	764.238352527	762.004013061	0.777306165099	0.675855400697	0.222693834901	0.324144599303	-142824000.0	0.304792197769	0.525073044289
2013-05-07	821.5	835.9	819.65	828.15	3778400	794.0866	0.00797239523086	0.0447864526237	0.0703761624918	771.816866667	766.724571429	34.0398	52.2104	770.971937519	765.444264653	0.645677824268	0.56643554007	0.354322175732	0.43356445993	-139045600.0	0.840325266497	0.5564979089
2013-05-08	830.1	832.9	822.05	829.65	2710600	795.5249	0.00181126340628	0.0525882009548	0.0614765844661	778.44105	770.01555	39.7451	46.0737	777.576126799	769.263242699	0.687235744681	0.638341501976	0.312764255319	0.361658498024	-136335000.0	0.860771487439	0.721972800569
2013-05-09	828.4	831.65	815.0	818.1	1870300	784.4499	-0.0139216258347	0.0379344618631	0.0466991046248	783.2194	772.515457143	28.6701	34.9987	782.704347714	772.764797006	0.980001904762	0.875746382979	0.0199980952381	0.124253617021	-138205300.0	0.94810779364	0.70666653509
2013-05-10	814.7	820.5	809.2	812.95	2075900	788.1826	0.00475836634054	0.0237796983199	0.0408266051823	786.270633333	774.723785714	18.3074	30.9166	783.203076939	774.322810739	0.908902857143	0.81221106383	0.0910971428571	0.18778893617	-136129400.0	0.758649434257	0.642800894701
2013-05-13	813.35	825.5	798.8	803.0	2077100	778.5357	-0.0122394226922	0.0142811004908	0.0102427559768	788.0976	775.287607143	10.9618	7.8935	784.625797813	776.17078264	1.39912926829	0.976413617021	-0.399129268293	0.0235863829787	-138206500.0	0.703144695961	0.630492075069
2013-05-14	800.55	809.0	795.6	798.15	2017900	773.8335	-0.00603980010165	-0.0177358407699	0.00414109167653	785.768866667	775.515557143	-13.9724	3.1913	782.885769867	776.486104955	1.67295148248	1.05645106383	-0.67295148248	-0.0564510638298	-140224400.0	0.604586151098	0.5343996416
2013-05-15	802.0	820.8	802.0	819.0	2572800	794.0483	0.0261229321295	-4.82315153032e-05	0.0103215757208	785.762483333	776.094992857	-0.0382999999999	8.1121	780.299407048	776.132424294	1.03850372208	0.712369361702	-0.0385037220844	0.287630638298	-137651600.0	0.310547838962	0.513360042534
2013-05-16	816.0	843.8	815.5	840.65	3473900	815.0387	0.0264346639871	0.0245294647597	0.0726917493521	789.014783333	780.040114286	19.5138	55.2317	784.227662177	778.521207722	0.478855227882	0.355085957447	0.521144772118	0.644914042553	-134177700.0	0.499623104946	0.532616623497
2013-05-17	840.65	844.7	823.3	835.5	2853800	810.0456	-0.00612621216637	0.0326288523971	0.065783843837	793.280733333	783.611457143	25.5957	49.9988	793.030815841	783.390206692	0.700298755187	0.506442610653	0.299701244813	0.493557389347	-137031500.0	0.638667178306	0.731644529071
2013-05-20	837.4	855.0	828.75	831.15	3025900	805.8281	-0.00520649701696	0.0223875787159	0.0662207431318	796.22165	787.186335714	17.6455	50.0483	797.892182743	786.944259133	0.791688391039	0.575453737972	0.208311608961	0.424546262028	-140057400.0	0.699095054301	0.701657177797
2013-05-21	831.1	840.0	825.3	828.6	2421600	803.3558	-0.00306802406121	0.0318804905157	0.0629495522373	800.358333333	790.584621429	24.8201	47.576	800.159587674	789.462104582	0.869430976431	0.721287709497	0.130569023569	0.278712290503	-142479000.0	0.636227339191	0.701937454961
2013-05-22	830.1	834.0	813.5	818.75	2875400	793.8059	-0.011887509868	0.0258096864506	0.0310838691778	803.687066667	792.293957143	19.9724	23.9307	801.072791196	791.314597304	1.0302037037	0.854666201117	-0.0302037037037	0.145333798883	-145354400.0	0.715488545814	0.688207220992
2013-05-23	811.65	816.0	780.1	784.45	2925400	760.5509	-0.0418931126614	-0.0421855950073	-0.00914960761433	798.104166667	791.792314286	-33.4974	-7.023	798.996536568	791.646770997	1.78205849057	1.57153244592	-0.782058490566	-0.571532445923	-148279800.0	0.659937858355	0.598199710949
2013-05-24	793.4	794.7	779.2	786.45	1823000	762.49	0.00254959924444	-0.0644738709953	-0.0321346920606	789.34605	789.984035714	-52.5487	-25.3159	788.012068977	787.500654864	1.23511348465	1.23511348465	-0.235113484646	-0.235113484646	-146456800.0	0.278098841785	0.477019099376
2013-05-27	802.75	832.8	801.0	828.3	4333100	803.0649	0.0532136814909	-0.00861766300564	0.0113064494477	788.1826	790.625342857	-6.9807	8.9783	780.72004927	784.165900882	0.685159630607	0.685159630607	0.314840369393	0.314840369393	-142123700.0	0.0343648153629	0.405894374977
2013-05-28	830.0	846.9	826.2	843.4	4968100	817.7049	0.018230157986	0.0147386272581	0.0278809626198	790.162066667	792.209628571	11.8768	22.18	787.104292335	786.685767431	0.492019788918	0.492019788918	0.507980211082	0.507980211082	-137155600.0	0.462065000375	0.52659415967
2013-05-29	840.5	849.8	833.45	847.9	5886500	822.0678	0.00533554342159	0.023292294647	0.0479544965204	793.280733333	794.896621429	18.712	37.6179	795.847323097	790.821651774	0.366797636632	0.434461741425	0.633202363368	0.565538258575	-131269100.0	0.557974523387	0.560932793711
2013-05-30	845.0	846.0	830.0	836.8	4165900	811.306	-0.0130911343322	0.0220458174977	0.0293376179581	796.197416667	796.548292857	17.5001	23.1234	803.338887926	794.987804871	0.545240793201	0.576437994723	0.454759206799	0.423562005277	-135435000.0	0.58968403536	0.607300859082
